datetime,demand_mwh,country,ramp,absolute_ramp
2024-04-13 08:00:00,38916.0,France,1020.0,1020.0
2024-04-13 08:30:00,40233.0,France,1317.0,1317.0
2024-04-13 09:00:00,41337.0,France,1104.0,1104.0
2024-04-13 09:30:00,42431.0,France,1094.0,1094.0
2024-04-13 10:00:00,42826.0,France,395.0,395.0
2024-04-13 10:30:00,42901.0,France,75.0,75.0
2024-04-13 11:00:00,42954.0,France,53.0,53.0
2024-04-13 11:30:00,43195.0,France,241.0,241.0
2024-04-13 12:00:00,43656.0,France,461.0,461.0
2024-04-13 12:30:00,44884.0,France,1228.0,1228.0
2024-04-13 13:00:00,45934.0,France,1050.0,1050.0
2024-04-13 13:30:00,44816.0,France,-1118.0,1118.0
2024-04-13 14:00:00,43404.0,France,-1412.0,1412.0
2024-04-13 14:30:00,42651.0,France,-753.0,753.0
2024-04-13 15:00:00,41823.0,France,-828.0,828.0
2024-04-13 15:30:00,40964.0,France,-859.0,859.0
2024-04-13 16:00:00,39875.0,France,-1089.0,1089.0
2024-04-13 16:30:00,39121.0,France,-754.0,754.0
2024-04-13 17:00:00,38688.0,France,-433.0,433.0
2024-04-13 17:30:00,38709.0,France,21.0,21.0
2024-04-13 18:00:00,39068.0,France,359.0,359.0
2024-04-13 18:30:00,39696.0,France,628.0,628.0
2024-04-13 19:00:00,40269.0,France,573.0,573.0
2024-04-13 19:30:00,40804.0,France,535.0,535.0
2024-04-13 20:00:00,40865.0,France,61.0,61.0
2024-04-13 20:30:00,40314.0,France,-551.0,551.0
2024-04-13 21:00:00,40767.0,France,453.0,453.0
2024-04-13 21:30:00,41430.0,France,663.0,663.0
2024-04-13 22:00:00,40882.0,France,-548.0,548.0
2024-04-13 22:30:00,41253.0,France,371.0,371.0
2024-04-13 23:00:00,42870.0,France,1617.0,1617.0
2024-04-13 23:30:00,42657.0,France,-213.0,213.0
2024-04-14 00:00:00,42335.0,France,-322.0,322.0
2024-04-14 00:30:00,41317.0,France,-1018.0,1018.0
2024-04-14 01:00:00,38849.0,France,-2468.0,2468.0
2024-04-14 01:30:00,38167.0,France,-682.0,682.0
2024-04-14 02:00:00,37445.0,France,-722.0,722.0
2024-04-14 02:30:00,36726.0,France,-719.0,719.0
2024-04-14 03:00:00,35201.0,France,-1525.0,1525.0
2024-04-14 03:30:00,34178.0,France,-1023.0,1023.0
2024-04-14 04:00:00,33148.0,France,-1030.0,1030.0
2024-04-14 04:30:00,32505.0,France,-643.0,643.0
2024-04-14 05:00:00,32114.0,France,-391.0,391.0
2024-04-14 05:30:00,32285.0,France,171.0,171.0
2024-04-14 06:00:00,32418.0,France,133.0,133.0
2024-04-14 06:30:00,32919.0,France,501.0,501.0
2024-04-14 07:00:00,32966.0,France,47.0,47.0
2024-04-14 07:30:00,33032.0,France,66.0,66.0
2024-04-14 08:00:00,33690.0,France,658.0,658.0
2024-04-14 08:30:00,34816.0,France,1126.0,1126.0
2024-04-14 09:00:00,36204.0,France,1388.0,1388.0
2024-04-14 09:30:00,37486.0,France,1282.0,1282.0
2024-04-14 10:00:00,38585.0,France,1099.0,1099.0
2024-04-14 10:30:00,39459.0,France,874.0,874.0
2024-04-14 11:00:00,40159.0,France,700.0,700.0
2024-04-14 11:30:00,40807.0,France,648.0,648.0
2024-04-14 12:00:00,41563.0,France,756.0,756.0
2024-04-14 12:30:00,42716.0,France,1153.0,1153.0
2024-04-14 13:00:00,43788.0,France,1072.0,1072.0
2024-04-14 13:30:00,42461.0,France,-1327.0,1327.0
2024-04-14 14:00:00,40907.0,France,-1554.0,1554.0
2024-04-14 14:30:00,39792.0,France,-1115.0,1115.0
2024-04-14 15:00:00,38803.0,France,-989.0,989.0
2024-04-14 15:30:00,38120.0,France,-683.0,683.0
2024-04-14 16:00:00,37261.0,France,-859.0,859.0
2024-04-14 16:30:00,36618.0,France,-643.0,643.0
2024-04-14 17:00:00,36345.0,France,-273.0,273.0
2024-04-14 17:30:00,36613.0,France,268.0,268.0
2024-04-14 18:00:00,37245.0,France,632.0,632.0
2024-04-14 18:30:00,38211.0,France,966.0,966.0
2024-04-14 19:00:00,39657.0,France,1446.0,1446.0
2024-04-14 19:30:00,40985.0,France,1328.0,1328.0
2024-04-14 20:00:00,41561.0,France,576.0,576.0
2024-04-14 20:30:00,41238.0,France,-323.0,323.0
2024-04-14 21:00:00,41487.0,France,249.0,249.0
2024-04-14 21:30:00,41880.0,France,393.0,393.0
2024-04-14 22:00:00,41084.0,France,-796.0,796.0
2024-04-14 22:30:00,41415.0,France,331.0,331.0
2024-04-14 23:00:00,42795.0,France,1380.0,1380.0
2024-04-14 23:30:00,42266.0,France,-529.0,529.0
2024-04-15 00:00:00,41870.0,France,-396.0,396.0
2024-04-15 00:30:00,40930.0,France,-940.0,940.0
2024-04-15 01:00:00,38507.0,France,-2423.0,2423.0
2024-04-15 01:30:00,37981.0,France,-526.0,526.0
2024-04-15 02:00:00,37343.0,France,-638.0,638.0
2024-04-15 02:30:00,36924.0,France,-419.0,419.0
2024-04-15 03:00:00,35646.0,France,-1278.0,1278.0
2024-04-15 03:30:00,34770.0,France,-876.0,876.0
2024-04-15 04:00:00,34028.0,France,-742.0,742.0
2024-04-15 04:30:00,33739.0,France,-289.0,289.0
2024-04-15 05:00:00,34029.0,France,290.0,290.0
2024-04-15 05:30:00,35532.0,France,1503.0,1503.0
2024-04-15 06:00:00,36926.0,France,1394.0,1394.0
2024-04-15 06:30:00,39712.0,France,2786.0,2786.0
2024-04-15 07:00:00,41673.0,France,1961.0,1961.0
2024-04-15 07:30:00,43542.0,France,1869.0,1869.0
2024-04-15 08:00:00,45308.0,France,1766.0,1766.0
2024-04-15 08:30:00,47030.0,France,1722.0,1722.0
2024-04-15 09:00:00,48143.0,France,1113.0,1113.0
2024-04-15 09:30:00,48915.0,France,772.0,772.0
2024-04-15 10:00:00,49347.0,France,432.0,432.0
2024-04-15 10:30:00,49503.0,France,156.0,156.0
2024-04-15 11:00:00,49750.0,France,247.0,247.0
2024-04-15 11:30:00,49970.0,France,220.0,220.0
2024-04-15 12:00:00,50410.0,France,440.0,440.0
2024-04-15 12:30:00,51196.0,France,786.0,786.0
2024-04-15 13:00:00,51824.0,France,628.0,628.0
2024-04-15 13:30:00,51116.0,France,-708.0,708.0
2024-04-15 14:00:00,50448.0,France,-668.0,668.0
2024-04-15 14:30:00,49947.0,France,-501.0,501.0
2024-04-15 15:00:00,49123.0,France,-824.0,824.0
2024-04-15 15:30:00,48502.0,France,-621.0,621.0
2024-04-15 16:00:00,47712.0,France,-790.0,790.0
2024-04-15 16:30:00,46727.0,France,-985.0,985.0
2024-04-15 17:00:00,46317.0,France,-410.0,410.0
2024-04-15 17:30:00,46103.0,France,-214.0,214.0
2024-04-15 18:00:00,46205.0,France,102.0,102.0
2024-04-15 18:30:00,47206.0,France,1001.0,1001.0
2024-04-15 19:00:00,48621.0,France,1415.0,1415.0
2024-04-15 19:30:00,49613.0,France,992.0,992.0
2024-04-15 20:00:00,49302.0,France,-311.0,311.0
2024-04-15 20:30:00,48460.0,France,-842.0,842.0
2024-04-15 21:00:00,48000.0,France,-460.0,460.0
2024-04-15 21:30:00,47981.0,France,-19.0,19.0
2024-04-15 22:00:00,46840.0,France,-1141.0,1141.0
2024-04-15 22:30:00,47122.0,France,282.0,282.0
2024-04-15 23:00:00,48276.0,France,1154.0,1154.0
2024-04-15 23:30:00,47743.0,France,-533.0,533.0
2024-04-16 00:00:00,47327.0,France,-416.0,416.0
2024-04-16 00:30:00,46261.0,France,-1066.0,1066.0
2024-04-16 01:00:00,43755.0,France,-2506.0,2506.0
2024-04-16 01:30:00,43369.0,France,-386.0,386.0
2024-04-16 02:00:00,42707.0,France,-662.0,662.0
2024-04-16 02:30:00,42423.0,France,-284.0,284.0
2024-04-16 03:00:00,41088.0,France,-1335.0,1335.0
2024-04-16 03:30:00,40384.0,France,-704.0,704.0
2024-04-16 04:00:00,39595.0,France,-789.0,789.0
2024-04-16 04:30:00,39524.0,France,-71.0,71.0
2024-04-16 05:00:00,39556.0,France,32.0,32.0
2024-04-16 05:30:00,40966.0,France,1410.0,1410.0
2024-04-16 06:00:00,42225.0,France,1259.0,1259.0
2024-04-16 06:30:00,45025.0,France,2800.0,2800.0
2024-04-16 07:00:00,46784.0,France,1759.0,1759.0
2024-04-16 07:30:00,48955.0,France,2171.0,2171.0
2024-04-16 08:00:00,50684.0,France,1729.0,1729.0
2024-04-16 08:30:00,51953.0,France,1269.0,1269.0
2024-04-16 09:00:00,52839.0,France,886.0,886.0
2024-04-16 09:30:00,53284.0,France,445.0,445.0
2024-04-16 10:00:00,53315.0,France,31.0,31.0
2024-04-16 10:30:00,53555.0,France,240.0,240.0
2024-04-16 11:00:00,53580.0,France,25.0,25.0
2024-04-16 11:30:00,53808.0,France,228.0,228.0
2024-04-16 12:00:00,54072.0,France,264.0,264.0
2024-04-16 12:30:00,54443.0,France,371.0,371.0
2024-04-16 13:00:00,54720.0,France,277.0,277.0
2024-04-16 13:30:00,53797.0,France,-923.0,923.0
2024-04-16 14:00:00,52825.0,France,-972.0,972.0
2024-04-16 14:30:00,52227.0,France,-598.0,598.0
2024-04-16 15:00:00,51139.0,France,-1088.0,1088.0
2024-04-16 15:30:00,50380.0,France,-759.0,759.0
2024-04-16 16:00:00,49416.0,France,-964.0,964.0
2024-04-16 16:30:00,48645.0,France,-771.0,771.0
2024-04-16 17:00:00,48092.0,France,-553.0,553.0
2024-04-16 17:30:00,47849.0,France,-243.0,243.0
2024-04-16 18:00:00,48116.0,France,267.0,267.0
2024-04-16 18:30:00,49125.0,France,1009.0,1009.0
2024-04-16 19:00:00,50370.0,France,1245.0,1245.0
2024-04-16 19:30:00,51196.0,France,826.0,826.0
2024-04-16 20:00:00,51176.0,France,-20.0,20.0
2024-04-16 20:30:00,50670.0,France,-506.0,506.0
2024-04-16 21:00:00,50194.0,France,-476.0,476.0
2024-04-16 21:30:00,50248.0,France,54.0,54.0
2024-04-16 22:00:00,49073.0,France,-1175.0,1175.0
2024-04-16 22:30:00,49618.0,France,545.0,545.0
2024-04-16 23:00:00,50723.0,France,1105.0,1105.0
2024-04-16 23:30:00,50234.0,France,-489.0,489.0
2024-04-17 00:00:00,49840.0,France,-394.0,394.0
2024-04-17 00:30:00,48682.0,France,-1158.0,1158.0
2024-04-17 01:00:00,46056.0,France,-2626.0,2626.0
2024-04-17 01:30:00,45356.0,France,-700.0,700.0
2024-04-17 02:00:00,44813.0,France,-543.0,543.0
2024-04-17 02:30:00,44572.0,France,-241.0,241.0
2024-04-17 03:00:00,43250.0,France,-1322.0,1322.0
2024-04-17 03:30:00,42676.0,France,-574.0,574.0
2024-04-17 04:00:00,41994.0,France,-682.0,682.0
2024-04-17 04:30:00,41803.0,France,-191.0,191.0
2024-04-17 05:00:00,41932.0,France,129.0,129.0
2024-04-17 05:30:00,43297.0,France,1365.0,1365.0
2024-04-17 06:00:00,44576.0,France,1279.0,1279.0
2024-04-17 06:30:00,47199.0,France,2623.0,2623.0
2024-04-17 07:00:00,48970.0,France,1771.0,1771.0
2024-04-17 07:30:00,51200.0,France,2230.0,2230.0
2024-04-17 08:00:00,52855.0,France,1655.0,1655.0
2024-04-17 08:30:00,54252.0,France,1397.0,1397.0
2024-04-17 09:00:00,54964.0,France,712.0,712.0
2024-04-17 09:30:00,55241.0,France,277.0,277.0
2024-04-17 10:00:00,55344.0,France,103.0,103.0
2024-04-17 10:30:00,55211.0,France,-133.0,133.0
2024-04-17 11:00:00,55092.0,France,-119.0,119.0
2024-04-17 11:30:00,55140.0,France,48.0,48.0
2024-04-17 12:00:00,55540.0,France,400.0,400.0
2024-04-17 12:30:00,56019.0,France,479.0,479.0
2024-04-17 13:00:00,56371.0,France,352.0,352.0
2024-04-17 13:30:00,55419.0,France,-952.0,952.0
2024-04-17 14:00:00,54508.0,France,-911.0,911.0
2024-04-17 14:30:00,53645.0,France,-863.0,863.0
2024-04-17 15:00:00,52666.0,France,-979.0,979.0
2024-04-17 15:30:00,52014.0,France,-652.0,652.0
2024-04-17 16:00:00,51184.0,France,-830.0,830.0
2024-04-17 16:30:00,50562.0,France,-622.0,622.0
2024-04-17 17:00:00,49918.0,France,-644.0,644.0
2024-04-17 17:30:00,49592.0,France,-326.0,326.0
2024-04-17 18:00:00,50117.0,France,525.0,525.0
2024-04-17 18:30:00,51326.0,France,1209.0,1209.0
2024-04-17 19:00:00,52923.0,France,1597.0,1597.0
2024-04-17 19:30:00,53651.0,France,728.0,728.0
2024-04-17 20:00:00,53713.0,France,62.0,62.0
2024-04-17 20:30:00,53006.0,France,-707.0,707.0
2024-04-17 21:00:00,52572.0,France,-434.0,434.0
2024-04-17 21:30:00,52598.0,France,26.0,26.0
2024-04-17 22:00:00,51528.0,France,-1070.0,1070.0
2024-04-17 22:30:00,51944.0,France,416.0,416.0
2024-04-17 23:00:00,53157.0,France,1213.0,1213.0
2024-04-17 23:30:00,52556.0,France,-601.0,601.0
2024-04-18 00:00:00,52148.0,France,-408.0,408.0
2024-04-18 00:30:00,51074.0,France,-1074.0,1074.0
2024-04-18 01:00:00,48534.0,France,-2540.0,2540.0
2024-04-18 01:30:00,47933.0,France,-601.0,601.0
2024-04-18 02:00:00,47459.0,France,-474.0,474.0
2024-04-18 02:30:00,47163.0,France,-296.0,296.0
2024-04-18 03:00:00,45981.0,France,-1182.0,1182.0
2024-04-18 03:30:00,45099.0,France,-882.0,882.0
2024-04-18 04:00:00,44374.0,France,-725.0,725.0
2024-04-18 04:30:00,44056.0,France,-318.0,318.0
2024-04-18 05:00:00,44125.0,France,69.0,69.0
2024-04-18 05:30:00,45559.0,France,1434.0,1434.0
2024-04-18 06:00:00,46930.0,France,1371.0,1371.0
2024-04-18 06:30:00,49712.0,France,2782.0,2782.0
2024-04-18 07:00:00,51733.0,France,2021.0,2021.0
2024-04-18 07:30:00,54068.0,France,2335.0,2335.0
2024-04-18 08:00:00,55650.0,France,1582.0,1582.0
2024-04-18 08:30:00,56859.0,France,1209.0,1209.0
2024-04-18 09:00:00,57298.0,France,439.0,439.0
2024-04-18 09:30:00,57484.0,France,186.0,186.0
2024-04-18 10:00:00,57559.0,France,75.0,75.0
2024-04-18 10:30:00,57433.0,France,-126.0,126.0
2024-04-18 11:00:00,57419.0,France,-14.0,14.0
2024-04-18 11:30:00,57655.0,France,236.0,236.0
2024-04-18 12:00:00,57871.0,France,216.0,216.0
2024-04-18 12:30:00,57899.0,France,28.0,28.0
2024-04-18 13:00:00,58169.0,France,270.0,270.0
2024-04-18 13:30:00,57062.0,France,-1107.0,1107.0
2024-04-18 14:00:00,55930.0,France,-1132.0,1132.0
2024-04-18 14:30:00,55175.0,France,-755.0,755.0
2024-04-18 15:00:00,54176.0,France,-999.0,999.0
2024-04-18 15:30:00,53105.0,France,-1071.0,1071.0
2024-04-18 16:00:00,52070.0,France,-1035.0,1035.0
2024-04-18 16:30:00,51109.0,France,-961.0,961.0
2024-04-18 17:00:00,50386.0,France,-723.0,723.0
2024-04-18 17:30:00,49843.0,France,-543.0,543.0
2024-04-18 18:00:00,50045.0,France,202.0,202.0
2024-04-18 18:30:00,50868.0,France,823.0,823.0
2024-04-18 19:00:00,52249.0,France,1381.0,1381.0
2024-04-18 19:30:00,53025.0,France,776.0,776.0
2024-04-18 20:00:00,52955.0,France,-70.0,70.0
2024-04-18 20:30:00,52613.0,France,-342.0,342.0
2024-04-18 21:00:00,52366.0,France,-247.0,247.0
2024-04-18 21:30:00,52763.0,France,397.0,397.0
2024-04-18 22:00:00,51925.0,France,-838.0,838.0
2024-04-18 22:30:00,52349.0,France,424.0,424.0
2024-04-18 23:00:00,53608.0,France,1259.0,1259.0
2024-04-18 23:30:00,53067.0,France,-541.0,541.0
2024-04-19 00:00:00,52676.0,France,-391.0,391.0
2024-04-19 00:30:00,51539.0,France,-1137.0,1137.0
2024-04-19 01:00:00,49055.0,France,-2484.0,2484.0
2024-04-19 01:30:00,48485.0,France,-570.0,570.0
2024-04-19 02:00:00,48040.0,France,-445.0,445.0
2024-04-19 02:30:00,47660.0,France,-380.0,380.0
2024-04-19 03:00:00,46432.0,France,-1228.0,1228.0
2024-04-19 03:30:00,45736.0,France,-696.0,696.0
2024-04-19 04:00:00,45199.0,France,-537.0,537.0
2024-04-19 04:30:00,44879.0,France,-320.0,320.0
2024-04-19 05:00:00,44991.0,France,112.0,112.0
2024-04-19 05:30:00,46498.0,France,1507.0,1507.0
2024-04-19 06:00:00,47858.0,France,1360.0,1360.0
2024-04-19 06:30:00,50655.0,France,2797.0,2797.0
2024-04-19 07:00:00,52501.0,France,1846.0,1846.0
2024-04-19 07:30:00,54936.0,France,2435.0,2435.0
2024-04-19 08:00:00,56406.0,France,1470.0,1470.0
2024-04-19 08:30:00,57545.0,France,1139.0,1139.0
2024-04-19 09:00:00,58161.0,France,616.0,616.0
2024-04-19 09:30:00,58288.0,France,127.0,127.0
2024-04-19 10:00:00,58224.0,France,-64.0,64.0
2024-04-19 10:30:00,58096.0,France,-128.0,128.0
2024-04-19 11:00:00,57822.0,France,-274.0,274.0
2024-04-19 11:30:00,57770.0,France,-52.0,52.0
2024-04-19 12:00:00,57814.0,France,44.0,44.0
2024-04-19 12:30:00,58284.0,France,470.0,470.0
2024-04-19 13:00:00,58773.0,France,489.0,489.0
2024-04-19 13:30:00,57530.0,France,-1243.0,1243.0
2024-04-19 14:00:00,56194.0,France,-1336.0,1336.0
2024-04-19 14:30:00,55350.0,France,-844.0,844.0
2024-04-19 15:00:00,54048.0,France,-1302.0,1302.0
2024-04-19 15:30:00,53055.0,France,-993.0,993.0
2024-04-19 16:00:00,51925.0,France,-1130.0,1130.0
2024-04-19 16:30:00,50782.0,France,-1143.0,1143.0
2024-04-19 17:00:00,50170.0,France,-612.0,612.0
2024-04-19 17:30:00,49925.0,France,-245.0,245.0
2024-04-19 18:00:00,50221.0,France,296.0,296.0
2024-04-19 18:30:00,50945.0,France,724.0,724.0
2024-04-19 19:00:00,51820.0,France,875.0,875.0
2024-04-19 19:30:00,52282.0,France,462.0,462.0
2024-04-19 20:00:00,52005.0,France,-277.0,277.0
2024-04-19 20:30:00,51651.0,France,-354.0,354.0
2024-04-19 21:00:00,51289.0,France,-362.0,362.0
2024-04-19 21:30:00,51617.0,France,328.0,328.0
2024-04-19 22:00:00,50720.0,France,-897.0,897.0
2024-04-19 22:30:00,50923.0,France,203.0,203.0
2024-04-19 23:00:00,52256.0,France,1333.0,1333.0
2024-04-19 23:30:00,51888.0,France,-368.0,368.0
2024-04-20 00:00:00,51360.0,France,-528.0,528.0
2024-04-20 00:30:00,50250.0,France,-1110.0,1110.0
2024-04-20 01:00:00,47576.0,France,-2674.0,2674.0
2024-04-20 01:30:00,46828.0,France,-748.0,748.0
2024-04-20 02:00:00,46189.0,France,-639.0,639.0
2024-04-20 02:30:00,45820.0,France,-369.0,369.0
2024-04-20 03:00:00,44411.0,France,-1409.0,1409.0
2024-04-20 03:30:00,43529.0,France,-882.0,882.0
2024-04-20 04:00:00,42695.0,France,-834.0,834.0
2024-04-20 04:30:00,42092.0,France,-603.0,603.0
2024-04-20 05:00:00,41818.0,France,-274.0,274.0
2024-04-20 05:30:00,42399.0,France,581.0,581.0
2024-04-20 06:00:00,42845.0,France,446.0,446.0
2024-04-20 06:30:00,44010.0,France,1165.0,1165.0
2024-04-20 07:00:00,44309.0,France,299.0,299.0
2024-04-20 07:30:00,45274.0,France,965.0,965.0
2024-04-20 08:00:00,46381.0,France,1107.0,1107.0
2024-04-20 08:30:00,47612.0,France,1231.0,1231.0
2024-04-20 09:00:00,48771.0,France,1159.0,1159.0
2024-04-20 09:30:00,49766.0,France,995.0,995.0
2024-04-20 10:00:00,50252.0,France,486.0,486.0
2024-04-20 10:30:00,50495.0,France,243.0,243.0
2024-04-20 11:00:00,50794.0,France,299.0,299.0
2024-04-20 11:30:00,51120.0,France,326.0,326.0
2024-04-20 12:00:00,51546.0,France,426.0,426.0
2024-04-20 12:30:00,52597.0,France,1051.0,1051.0
2024-04-20 13:00:00,53530.0,France,933.0,933.0
2024-04-20 13:30:00,52020.0,France,-1510.0,1510.0
2024-04-20 14:00:00,50289.0,France,-1731.0,1731.0
2024-04-20 14:30:00,49031.0,France,-1258.0,1258.0
2024-04-20 15:00:00,47916.0,France,-1115.0,1115.0
2024-04-20 15:30:00,47408.0,France,-508.0,508.0
2024-04-20 16:00:00,46355.0,France,-1053.0,1053.0
2024-04-20 16:30:00,45405.0,France,-950.0,950.0
2024-04-20 17:00:00,44627.0,France,-778.0,778.0
2024-04-20 17:30:00,44446.0,France,-181.0,181.0
2024-04-20 18:00:00,44935.0,France,489.0,489.0
2024-04-20 18:30:00,46089.0,France,1154.0,1154.0
2024-04-20 19:00:00,46910.0,France,821.0,821.0
2024-04-20 19:30:00,47718.0,France,808.0,808.0
2024-04-20 20:00:00,48089.0,France,371.0,371.0
2024-04-20 20:30:00,48065.0,France,-24.0,24.0
2024-04-20 21:00:00,48198.0,France,133.0,133.0
2024-04-20 21:30:00,49010.0,France,812.0,812.0
2024-04-20 22:00:00,48646.0,France,-364.0,364.0
2024-04-20 22:30:00,49316.0,France,670.0,670.0
2024-04-20 23:00:00,51107.0,France,1791.0,1791.0
2024-04-20 23:30:00,50772.0,France,-335.0,335.0
2024-04-21 00:00:00,50656.0,France,-116.0,116.0
2024-04-21 00:30:00,49827.0,France,-829.0,829.0
2024-04-21 01:00:00,47496.0,France,-2331.0,2331.0
2024-04-21 01:30:00,46924.0,France,-572.0,572.0
2024-04-21 02:00:00,46407.0,France,-517.0,517.0
2024-04-21 02:30:00,46039.0,France,-368.0,368.0
2024-04-21 03:00:00,44817.0,France,-1222.0,1222.0
2024-04-21 03:30:00,43853.0,France,-964.0,964.0
2024-04-21 04:00:00,42947.0,France,-906.0,906.0
2024-04-21 04:30:00,42516.0,France,-431.0,431.0
2024-04-21 05:00:00,42128.0,France,-388.0,388.0
2024-04-21 05:30:00,42726.0,France,598.0,598.0
2024-04-21 06:00:00,42941.0,France,215.0,215.0
2024-04-21 06:30:00,43705.0,France,764.0,764.0
2024-04-21 07:00:00,43565.0,France,-140.0,140.0
2024-04-21 07:30:00,44254.0,France,689.0,689.0
2024-04-21 08:00:00,44937.0,France,683.0,683.0
2024-04-21 08:30:00,45934.0,France,997.0,997.0
2024-04-21 09:00:00,46956.0,France,1022.0,1022.0
2024-04-21 09:30:00,48085.0,France,1129.0,1129.0
2024-04-21 10:00:00,48759.0,France,674.0,674.0
2024-04-21 10:30:00,49370.0,France,611.0,611.0
2024-04-21 11:00:00,49573.0,France,203.0,203.0
2024-04-21 11:30:00,50244.0,France,671.0,671.0
2024-04-21 12:00:00,50897.0,France,653.0,653.0
2024-04-21 12:30:00,51792.0,France,895.0,895.0
2024-04-21 13:00:00,52554.0,France,762.0,762.0
2024-04-21 13:30:00,51004.0,France,-1550.0,1550.0
2024-04-21 14:00:00,49265.0,France,-1739.0,1739.0
2024-04-21 14:30:00,47945.0,France,-1320.0,1320.0
2024-04-21 15:00:00,46683.0,France,-1262.0,1262.0
2024-04-21 15:30:00,46000.0,France,-683.0,683.0
2024-04-21 16:00:00,45020.0,France,-980.0,980.0
2024-04-21 16:30:00,44555.0,France,-465.0,465.0
2024-04-21 17:00:00,44023.0,France,-532.0,532.0
2024-04-21 17:30:00,44175.0,France,152.0,152.0
2024-04-21 18:00:00,44687.0,France,512.0,512.0
2024-04-21 18:30:00,46152.0,France,1465.0,1465.0
2024-04-21 19:00:00,47366.0,France,1214.0,1214.0
2024-04-21 19:30:00,48630.0,France,1264.0,1264.0
2024-04-21 20:00:00,49282.0,France,652.0,652.0
2024-04-21 20:30:00,49635.0,France,353.0,353.0
2024-04-21 21:00:00,49964.0,France,329.0,329.0
2024-04-21 21:30:00,50988.0,France,1024.0,1024.0
2024-04-21 22:00:00,50497.0,France,-491.0,491.0
2024-04-21 22:30:00,51115.0,France,618.0,618.0
2024-04-21 23:00:00,52441.0,France,1326.0,1326.0
2024-04-21 23:30:00,51843.0,France,-598.0,598.0
2024-04-22 00:00:00,51616.0,France,-227.0,227.0
2024-04-22 00:30:00,50696.0,France,-920.0,920.0
2024-04-22 01:00:00,48475.0,France,-2221.0,2221.0
2024-04-22 01:30:00,47962.0,France,-513.0,513.0
2024-04-22 02:00:00,47482.0,France,-480.0,480.0
2024-04-22 02:30:00,47255.0,France,-227.0,227.0
2024-04-22 03:00:00,46032.0,France,-1223.0,1223.0
2024-04-22 03:30:00,45464.0,France,-568.0,568.0
2024-04-22 04:00:00,44838.0,France,-626.0,626.0
2024-04-22 04:30:00,44937.0,France,99.0,99.0
2024-04-22 05:00:00,45287.0,France,350.0,350.0
2024-04-22 05:30:00,47155.0,France,1868.0,1868.0
2024-04-22 06:00:00,48962.0,France,1807.0,1807.0
2024-04-22 06:30:00,51760.0,France,2798.0,2798.0
2024-04-22 07:00:00,53632.0,France,1872.0,1872.0
2024-04-22 07:30:00,56139.0,France,2507.0,2507.0
2024-04-22 08:00:00,58009.0,France,1870.0,1870.0
2024-04-22 08:30:00,59239.0,France,1230.0,1230.0
2024-04-22 09:00:00,59908.0,France,669.0,669.0
2024-04-22 09:30:00,60043.0,France,135.0,135.0
2024-04-22 10:00:00,59918.0,France,-125.0,125.0
2024-04-22 10:30:00,59505.0,France,-413.0,413.0
2024-04-22 11:00:00,59230.0,France,-275.0,275.0
2024-04-22 11:30:00,59206.0,France,-24.0,24.0
2024-04-22 12:00:00,59741.0,France,535.0,535.0
2024-04-22 12:30:00,60162.0,France,421.0,421.0
2024-04-22 13:00:00,60656.0,France,494.0,494.0
2024-04-22 13:30:00,59485.0,France,-1171.0,1171.0
2024-04-22 14:00:00,58579.0,France,-906.0,906.0
2024-04-22 14:30:00,57692.0,France,-887.0,887.0
2024-04-22 15:00:00,56617.0,France,-1075.0,1075.0
2024-04-22 15:30:00,55581.0,France,-1036.0,1036.0
2024-04-22 16:00:00,54446.0,France,-1135.0,1135.0
2024-04-22 16:30:00,53651.0,France,-795.0,795.0
2024-04-22 17:00:00,52980.0,France,-671.0,671.0
2024-04-22 17:30:00,52694.0,France,-286.0,286.0
2024-04-22 18:00:00,53031.0,France,337.0,337.0
2024-04-22 18:30:00,54060.0,France,1029.0,1029.0
2024-04-22 19:00:00,55717.0,France,1657.0,1657.0
2024-04-22 19:30:00,57018.0,France,1301.0,1301.0
2024-04-22 20:00:00,57170.0,France,152.0,152.0
2024-04-22 20:30:00,56518.0,France,-652.0,652.0
2024-04-22 21:00:00,55821.0,France,-697.0,697.0
2024-04-22 21:30:00,56021.0,France,200.0,200.0
2024-04-22 22:00:00,55235.0,France,-786.0,786.0
2024-04-22 22:30:00,55391.0,France,156.0,156.0
2024-04-22 23:00:00,56600.0,France,1209.0,1209.0
2024-04-22 23:30:00,55921.0,France,-679.0,679.0
2024-04-23 00:00:00,55395.0,France,-526.0,526.0
2024-04-23 00:30:00,54400.0,France,-995.0,995.0
2024-04-23 01:00:00,51744.0,France,-2656.0,2656.0
2024-04-23 01:30:00,51338.0,France,-406.0,406.0
2024-04-23 02:00:00,50884.0,France,-454.0,454.0
2024-04-23 02:30:00,50841.0,France,-43.0,43.0
2024-04-23 03:00:00,49588.0,France,-1253.0,1253.0
2024-04-23 03:30:00,48933.0,France,-655.0,655.0
2024-04-23 04:00:00,48194.0,France,-739.0,739.0
2024-04-23 04:30:00,48175.0,France,-19.0,19.0
2024-04-23 05:00:00,48380.0,France,205.0,205.0
2024-04-23 05:30:00,50115.0,France,1735.0,1735.0
2024-04-23 06:00:00,51606.0,France,1491.0,1491.0
2024-04-23 06:30:00,54446.0,France,2840.0,2840.0
2024-04-23 07:00:00,56281.0,France,1835.0,1835.0
