country,datetime,demand,ramp,absolute_ramp
Spain,2024-05-12 12:45:00,22280.0,88.0,88.0
Spain,2024-05-12 12:50:00,22287.0,7.0,7.0
Spain,2024-05-12 12:55:00,22397.0,110.0,110.0
Spain,2024-05-12 13:00:00,22424.0,27.0,27.0
Spain,2024-05-12 13:05:00,22389.0,-35.0,35.0
Spain,2024-05-12 13:10:00,22534.0,145.0,145.0
Spain,2024-05-12 13:15:00,22315.0,-219.0,219.0
Spain,2024-05-12 13:20:00,22502.0,187.0,187.0
Spain,2024-05-12 13:25:00,22695.0,193.0,193.0
Spain,2024-05-12 13:30:00,22758.0,63.0,63.0
Spain,2024-05-12 13:35:00,22541.0,-217.0,217.0
Spain,2024-05-12 13:40:00,22603.0,62.0,62.0
Spain,2024-05-12 13:45:00,22777.0,174.0,174.0
Spain,2024-05-12 13:50:00,22559.0,-218.0,218.0
Spain,2024-05-12 13:55:00,22759.0,200.0,200.0
Spain,2024-05-12 14:00:00,22687.0,-72.0,72.0
Spain,2024-05-12 14:05:00,22744.0,57.0,57.0
Spain,2024-05-12 14:10:00,22656.0,-88.0,88.0
Spain,2024-05-12 14:15:00,22767.0,111.0,111.0
Spain,2024-05-12 14:20:00,22517.0,-250.0,250.0
Spain,2024-05-12 14:25:00,22434.0,-83.0,83.0
Spain,2024-05-12 14:30:00,22301.0,-133.0,133.0
Spain,2024-05-12 14:35:00,22230.0,-71.0,71.0
Spain,2024-05-12 14:40:00,21964.0,-266.0,266.0
Spain,2024-05-12 14:45:00,22094.0,130.0,130.0
Spain,2024-05-12 14:50:00,21848.0,-246.0,246.0
Spain,2024-05-12 14:55:00,21893.0,45.0,45.0
Spain,2024-05-12 15:00:00,21857.0,-36.0,36.0
Spain,2024-05-12 15:05:00,21569.0,-288.0,288.0
Spain,2024-05-12 15:10:00,21698.0,129.0,129.0
Spain,2024-05-12 15:15:00,21565.0,-133.0,133.0
Spain,2024-05-12 15:20:00,21431.0,-134.0,134.0
Spain,2024-05-12 15:25:00,21091.0,-340.0,340.0
Spain,2024-05-12 15:30:00,20923.0,-168.0,168.0
Spain,2024-05-12 15:35:00,21227.0,304.0,304.0
Spain,2024-05-12 15:40:00,21225.0,-2.0,2.0
Spain,2024-05-12 15:45:00,21038.0,-187.0,187.0
Spain,2024-05-12 15:50:00,20962.0,-76.0,76.0
Spain,2024-05-12 15:55:00,20947.0,-15.0,15.0
Spain,2024-05-12 16:00:00,20868.0,-79.0,79.0
Spain,2024-05-12 16:05:00,21098.0,230.0,230.0
Spain,2024-05-12 16:10:00,20823.0,-275.0,275.0
Spain,2024-05-12 16:15:00,20567.0,-256.0,256.0
Spain,2024-05-12 16:20:00,20704.0,137.0,137.0
Spain,2024-05-12 16:25:00,20723.0,19.0,19.0
Spain,2024-05-12 16:30:00,20700.0,-23.0,23.0
Spain,2024-05-12 16:35:00,20691.0,-9.0,9.0
Spain,2024-05-12 16:40:00,20924.0,233.0,233.0
Spain,2024-05-12 16:45:00,20709.0,-215.0,215.0
Spain,2024-05-12 16:50:00,20637.0,-72.0,72.0
Spain,2024-05-12 16:55:00,20622.0,-15.0,15.0
Spain,2024-05-12 17:00:00,20920.0,298.0,298.0
Spain,2024-05-12 17:05:00,21799.0,879.0,879.0
Spain,2024-05-12 17:10:00,21591.0,-208.0,208.0
Spain,2024-05-12 17:15:00,21456.0,-135.0,135.0
Spain,2024-05-12 17:20:00,21433.0,-23.0,23.0
Spain,2024-05-12 17:25:00,21552.0,119.0,119.0
Spain,2024-05-12 17:30:00,21848.0,296.0,296.0
Spain,2024-05-12 17:35:00,21927.0,79.0,79.0
Spain,2024-05-12 17:40:00,21989.0,62.0,62.0
Spain,2024-05-12 17:45:00,21818.0,-171.0,171.0
Spain,2024-05-12 17:50:00,21858.0,40.0,40.0
Spain,2024-05-12 17:55:00,22031.0,173.0,173.0
Spain,2024-05-12 18:00:00,22134.0,103.0,103.0
Spain,2024-05-12 18:05:00,22816.0,682.0,682.0
Spain,2024-05-12 18:10:00,22782.0,-34.0,34.0
Spain,2024-05-12 18:15:00,22772.0,-10.0,10.0
Spain,2024-05-12 18:20:00,22934.0,162.0,162.0
Spain,2024-05-12 18:25:00,22986.0,52.0,52.0
Spain,2024-05-12 18:30:00,23145.0,159.0,159.0
Spain,2024-05-12 18:35:00,23411.0,266.0,266.0
Spain,2024-05-12 18:40:00,23133.0,-278.0,278.0
Spain,2024-05-12 18:45:00,23537.0,404.0,404.0
Spain,2024-05-12 18:50:00,23568.0,31.0,31.0
Spain,2024-05-12 18:55:00,23747.0,179.0,179.0
Spain,2024-05-12 19:00:00,23668.0,-79.0,79.0
Spain,2024-05-12 19:05:00,23986.0,318.0,318.0
Spain,2024-05-12 19:10:00,24109.0,123.0,123.0
Spain,2024-05-12 19:15:00,24064.0,-45.0,45.0
Spain,2024-05-12 19:20:00,23922.0,-142.0,142.0
Spain,2024-05-12 19:25:00,23942.0,20.0,20.0
Spain,2024-05-12 19:30:00,23966.0,24.0,24.0
Spain,2024-05-12 19:35:00,24220.0,254.0,254.0
Spain,2024-05-12 19:40:00,24319.0,99.0,99.0
Spain,2024-05-12 19:45:00,24265.0,-54.0,54.0
Spain,2024-05-12 19:50:00,24833.0,568.0,568.0
Spain,2024-05-12 19:55:00,24988.0,155.0,155.0
Spain,2024-05-12 20:00:00,24718.0,-270.0,270.0
Spain,2024-05-12 20:05:00,25012.0,294.0,294.0
Spain,2024-05-12 20:10:00,25388.0,376.0,376.0
Spain,2024-05-12 20:15:00,25331.0,-57.0,57.0
Spain,2024-05-12 20:20:00,25547.0,216.0,216.0
Spain,2024-05-12 20:25:00,25522.0,-25.0,25.0
Spain,2024-05-12 20:30:00,25436.0,-86.0,86.0
Spain,2024-05-12 20:35:00,26085.0,649.0,649.0
Spain,2024-05-12 20:40:00,26245.0,160.0,160.0
Spain,2024-05-12 20:45:00,26031.0,-214.0,214.0
Spain,2024-05-12 20:50:00,26179.0,148.0,148.0
Spain,2024-05-12 20:55:00,26288.0,109.0,109.0
Spain,2024-05-12 21:00:00,26453.0,165.0,165.0
Spain,2024-05-12 21:05:00,27025.0,572.0,572.0
Spain,2024-05-12 21:10:00,26961.0,-64.0,64.0
Spain,2024-05-12 21:15:00,27095.0,134.0,134.0
Spain,2024-05-12 21:20:00,27541.0,446.0,446.0
Spain,2024-05-12 21:25:00,27734.0,193.0,193.0
Spain,2024-05-12 21:30:00,28019.0,285.0,285.0
Spain,2024-05-12 21:35:00,28044.0,25.0,25.0
Spain,2024-05-12 21:40:00,27981.0,-63.0,63.0
Spain,2024-05-12 21:45:00,28108.0,127.0,127.0
Spain,2024-05-12 21:50:00,28160.0,52.0,52.0
Spain,2024-05-12 21:55:00,28157.0,-3.0,3.0
Spain,2024-05-12 22:00:00,27949.0,-208.0,208.0
Spain,2024-05-12 22:05:00,27621.0,-328.0,328.0
Spain,2024-05-12 22:10:00,27524.0,-97.0,97.0
Spain,2024-05-12 22:15:00,27476.0,-48.0,48.0
Spain,2024-05-12 22:20:00,27453.0,-23.0,23.0
Spain,2024-05-12 22:25:00,27446.0,-7.0,7.0
Spain,2024-05-12 22:30:00,27224.0,-222.0,222.0
Spain,2024-05-12 22:35:00,26904.0,-320.0,320.0
Spain,2024-05-12 22:40:00,26823.0,-81.0,81.0
Spain,2024-05-12 22:45:00,26639.0,-184.0,184.0
Spain,2024-05-12 22:50:00,26546.0,-93.0,93.0
Spain,2024-05-12 22:55:00,26459.0,-87.0,87.0
Spain,2024-05-12 23:00:00,26004.0,-455.0,455.0
Spain,2024-05-12 23:05:00,25688.0,-316.0,316.0
Spain,2024-05-12 23:10:00,25538.0,-150.0,150.0
Spain,2024-05-12 23:15:00,25452.0,-86.0,86.0
Spain,2024-05-12 23:20:00,25353.0,-99.0,99.0
Spain,2024-05-12 23:25:00,25033.0,-320.0,320.0
Spain,2024-05-12 23:30:00,25021.0,-12.0,12.0
Spain,2024-05-12 23:35:00,24686.0,-335.0,335.0
Spain,2024-05-12 23:40:00,24621.0,-65.0,65.0
Spain,2024-05-12 23:45:00,24386.0,-235.0,235.0
Spain,2024-05-12 23:50:00,24179.0,-207.0,207.0
Spain,2024-05-12 23:55:00,23933.0,-246.0,246.0
Spain,2024-05-13 00:00:00,23860.0,-73.0,73.0
Spain,2024-05-13 00:05:00,23737.0,-123.0,123.0
Spain,2024-05-13 00:10:00,23581.0,-156.0,156.0
Spain,2024-05-13 00:15:00,23562.0,-19.0,19.0
Spain,2024-05-13 00:20:00,23642.0,80.0,80.0
Spain,2024-05-13 00:25:00,23353.0,-289.0,289.0
Spain,2024-05-13 00:30:00,23436.0,83.0,83.0
Spain,2024-05-13 00:35:00,23157.0,-279.0,279.0
Spain,2024-05-13 00:40:00,22719.0,-438.0,438.0
Spain,2024-05-13 00:45:00,22691.0,-28.0,28.0
Spain,2024-05-13 00:50:00,22740.0,49.0,49.0
Spain,2024-05-13 00:55:00,22608.0,-132.0,132.0
Spain,2024-05-13 01:00:00,22363.0,-245.0,245.0
Spain,2024-05-13 01:05:00,22240.0,-123.0,123.0
Spain,2024-05-13 01:10:00,22116.0,-124.0,124.0
Spain,2024-05-13 01:15:00,22200.0,84.0,84.0
Spain,2024-05-13 01:20:00,22225.0,25.0,25.0
Spain,2024-05-13 01:25:00,22131.0,-94.0,94.0
Spain,2024-05-13 01:30:00,21975.0,-156.0,156.0
Spain,2024-05-13 01:35:00,21689.0,-286.0,286.0
Spain,2024-05-13 01:40:00,21839.0,150.0,150.0
Spain,2024-05-13 01:45:00,21705.0,-134.0,134.0
Spain,2024-05-13 01:50:00,21658.0,-47.0,47.0
Spain,2024-05-13 01:55:00,21334.0,-324.0,324.0
Spain,2024-05-13 02:00:00,21451.0,117.0,117.0
Spain,2024-05-13 02:05:00,21330.0,-121.0,121.0
Spain,2024-05-13 02:10:00,21164.0,-166.0,166.0
Spain,2024-05-13 02:15:00,21198.0,34.0,34.0
Spain,2024-05-13 02:20:00,21295.0,97.0,97.0
Spain,2024-05-13 02:25:00,20908.0,-387.0,387.0
Spain,2024-05-13 02:30:00,21127.0,219.0,219.0
Spain,2024-05-13 02:35:00,21136.0,9.0,9.0
Spain,2024-05-13 02:40:00,21139.0,3.0,3.0
Spain,2024-05-13 02:45:00,20795.0,-344.0,344.0
Spain,2024-05-13 02:50:00,20656.0,-139.0,139.0
Spain,2024-05-13 02:55:00,20781.0,125.0,125.0
Spain,2024-05-13 03:00:00,21005.0,224.0,224.0
Spain,2024-05-12 21:00:00,26453.0,5448.0,5448.0
Spain,2024-05-12 21:05:00,27025.0,572.0,572.0
Spain,2024-05-12 21:10:00,26961.0,-64.0,64.0
Spain,2024-05-12 21:15:00,27095.0,134.0,134.0
Spain,2024-05-12 21:20:00,27541.0,446.0,446.0
Spain,2024-05-12 21:25:00,27734.0,193.0,193.0
Spain,2024-05-12 21:30:00,28019.0,285.0,285.0
Spain,2024-05-12 21:35:00,28044.0,25.0,25.0
Spain,2024-05-12 21:40:00,27981.0,-63.0,63.0
Spain,2024-05-12 21:45:00,28108.0,127.0,127.0
Spain,2024-05-12 21:50:00,28160.0,52.0,52.0
Spain,2024-05-12 21:55:00,28157.0,-3.0,3.0
Spain,2024-05-12 22:00:00,27949.0,-208.0,208.0
Spain,2024-05-12 22:05:00,27621.0,-328.0,328.0
Spain,2024-05-12 22:10:00,27524.0,-97.0,97.0
Spain,2024-05-12 22:15:00,27476.0,-48.0,48.0
Spain,2024-05-12 22:20:00,27453.0,-23.0,23.0
Spain,2024-05-12 22:25:00,27446.0,-7.0,7.0
Spain,2024-05-12 22:30:00,27224.0,-222.0,222.0
Spain,2024-05-12 22:35:00,26904.0,-320.0,320.0
Spain,2024-05-12 22:40:00,26823.0,-81.0,81.0
Spain,2024-05-12 22:45:00,26639.0,-184.0,184.0
Spain,2024-05-12 22:50:00,26546.0,-93.0,93.0
Spain,2024-05-12 22:55:00,26459.0,-87.0,87.0
Spain,2024-05-12 23:00:00,26004.0,-455.0,455.0
Spain,2024-05-12 23:05:00,25688.0,-316.0,316.0
Spain,2024-05-12 23:10:00,25538.0,-150.0,150.0
Spain,2024-05-12 23:15:00,25452.0,-86.0,86.0
Spain,2024-05-12 23:20:00,25353.0,-99.0,99.0
Spain,2024-05-12 23:25:00,25033.0,-320.0,320.0
Spain,2024-05-12 23:30:00,25021.0,-12.0,12.0
Spain,2024-05-12 23:35:00,24686.0,-335.0,335.0
Spain,2024-05-12 23:40:00,24621.0,-65.0,65.0
Spain,2024-05-12 23:45:00,24386.0,-235.0,235.0
Spain,2024-05-12 23:50:00,24179.0,-207.0,207.0
Spain,2024-05-12 23:55:00,23933.0,-246.0,246.0
Spain,2024-05-13 00:00:00,23860.0,-73.0,73.0
Spain,2024-05-13 00:05:00,23737.0,-123.0,123.0
Spain,2024-05-13 00:10:00,23581.0,-156.0,156.0
Spain,2024-05-13 00:15:00,23562.0,-19.0,19.0
Spain,2024-05-13 00:20:00,23642.0,80.0,80.0
Spain,2024-05-13 00:25:00,23353.0,-289.0,289.0
Spain,2024-05-13 00:30:00,23436.0,83.0,83.0
Spain,2024-05-13 00:35:00,23157.0,-279.0,279.0
Spain,2024-05-13 00:40:00,22719.0,-438.0,438.0
Spain,2024-05-13 00:45:00,22691.0,-28.0,28.0
Spain,2024-05-13 00:50:00,22740.0,49.0,49.0
Spain,2024-05-13 00:55:00,22608.0,-132.0,132.0
Spain,2024-05-13 01:00:00,22363.0,-245.0,245.0
Spain,2024-05-13 01:05:00,22240.0,-123.0,123.0
Spain,2024-05-13 01:10:00,22116.0,-124.0,124.0
Spain,2024-05-13 01:15:00,22200.0,84.0,84.0
Spain,2024-05-13 01:20:00,22225.0,25.0,25.0
Spain,2024-05-13 01:25:00,22131.0,-94.0,94.0
Spain,2024-05-13 01:30:00,21975.0,-156.0,156.0
Spain,2024-05-13 01:35:00,21689.0,-286.0,286.0
Spain,2024-05-13 01:40:00,21839.0,150.0,150.0
Spain,2024-05-13 01:45:00,21705.0,-134.0,134.0
Spain,2024-05-13 01:50:00,21658.0,-47.0,47.0
Spain,2024-05-13 01:55:00,21334.0,-324.0,324.0
Spain,2024-05-13 02:00:00,21451.0,117.0,117.0
Spain,2024-05-13 02:05:00,21330.0,-121.0,121.0
Spain,2024-05-13 02:10:00,21164.0,-166.0,166.0
Spain,2024-05-13 02:15:00,21198.0,34.0,34.0
Spain,2024-05-13 02:20:00,21295.0,97.0,97.0
Spain,2024-05-13 02:25:00,20908.0,-387.0,387.0
Spain,2024-05-13 02:30:00,21127.0,219.0,219.0
Spain,2024-05-13 02:35:00,21136.0,9.0,9.0
Spain,2024-05-13 02:40:00,21139.0,3.0,3.0
Spain,2024-05-13 02:45:00,20795.0,-344.0,344.0
Spain,2024-05-13 02:50:00,20656.0,-139.0,139.0
Spain,2024-05-13 02:55:00,20781.0,125.0,125.0
Spain,2024-05-13 03:00:00,21005.0,224.0,224.0
Spain,2024-05-13 03:05:00,20946.0,-59.0,59.0
Spain,2024-05-13 03:10:00,20953.0,7.0,7.0
Spain,2024-05-13 03:15:00,20869.0,-84.0,84.0
Spain,2024-05-13 03:20:00,20611.0,-258.0,258.0
Spain,2024-05-13 03:25:00,20808.0,197.0,197.0
Spain,2024-05-13 03:30:00,20463.0,-345.0,345.0
Spain,2024-05-13 03:35:00,20605.0,142.0,142.0
Spain,2024-05-13 03:40:00,20660.0,55.0,55.0
Spain,2024-05-13 03:45:00,20704.0,44.0,44.0
Spain,2024-05-13 03:50:00,20612.0,-92.0,92.0
Spain,2024-05-13 03:55:00,20598.0,-14.0,14.0
Spain,2024-05-13 04:00:00,20708.0,110.0,110.0
Spain,2024-05-13 04:05:00,20611.0,-97.0,97.0
Spain,2024-05-13 04:10:00,20698.0,87.0,87.0
Spain,2024-05-13 04:15:00,20475.0,-223.0,223.0
Spain,2024-05-13 04:20:00,20761.0,286.0,286.0
Spain,2024-05-13 04:25:00,20836.0,75.0,75.0
Spain,2024-05-13 04:30:00,20675.0,-161.0,161.0
Spain,2024-05-13 04:35:00,20680.0,5.0,5.0
Spain,2024-05-13 04:40:00,20645.0,-35.0,35.0
Spain,2024-05-13 04:45:00,20684.0,39.0,39.0
Spain,2024-05-13 04:50:00,20815.0,131.0,131.0
Spain,2024-05-13 04:55:00,20621.0,-194.0,194.0
Spain,2024-05-13 05:00:00,20725.0,104.0,104.0
Spain,2024-05-13 05:05:00,21064.0,339.0,339.0
Spain,2024-05-13 05:10:00,21112.0,48.0,48.0
Spain,2024-05-13 05:15:00,21234.0,122.0,122.0
Spain,2024-05-13 05:20:00,21499.0,265.0,265.0
Spain,2024-05-13 05:25:00,21572.0,73.0,73.0
Spain,2024-05-13 05:30:00,21384.0,-188.0,188.0
Spain,2024-05-13 05:35:00,21421.0,37.0,37.0
Spain,2024-05-13 05:40:00,21779.0,358.0,358.0
Spain,2024-05-13 05:45:00,21801.0,22.0,22.0
Spain,2024-05-13 05:50:00,21970.0,169.0,169.0
Spain,2024-05-13 05:55:00,22178.0,208.0,208.0
Spain,2024-05-13 06:00:00,22289.0,111.0,111.0
Spain,2024-05-13 06:05:00,22932.0,643.0,643.0
Spain,2024-05-13 06:10:00,23470.0,538.0,538.0
Spain,2024-05-13 06:15:00,23679.0,209.0,209.0
Spain,2024-05-13 06:20:00,24129.0,450.0,450.0
Spain,2024-05-13 06:25:00,24158.0,29.0,29.0
Spain,2024-05-13 06:30:00,24320.0,162.0,162.0
Spain,2024-05-13 06:35:00,24592.0,272.0,272.0
Spain,2024-05-13 06:40:00,24784.0,192.0,192.0
Spain,2024-05-13 06:45:00,24931.0,147.0,147.0
Spain,2024-05-13 06:50:00,25008.0,77.0,77.0
Spain,2024-05-13 06:55:00,25413.0,405.0,405.0
Spain,2024-05-13 07:00:00,25182.0,-231.0,231.0
Spain,2024-05-13 07:05:00,25915.0,733.0,733.0
Spain,2024-05-13 07:10:00,26297.0,382.0,382.0
Spain,2024-05-13 07:15:00,26542.0,245.0,245.0
Spain,2024-05-13 07:20:00,26749.0,207.0,207.0
Spain,2024-05-13 07:25:00,27052.0,303.0,303.0
Spain,2024-05-13 07:30:00,27223.0,171.0,171.0
Spain,2024-05-13 07:35:00,27537.0,314.0,314.0
Spain,2024-05-13 07:40:00,27536.0,-1.0,1.0
Spain,2024-05-13 07:45:00,27626.0,90.0,90.0
Spain,2024-05-13 07:50:00,27711.0,85.0,85.0
Spain,2024-05-13 07:55:00,27870.0,159.0,159.0
Spain,2024-05-13 08:00:00,28052.0,182.0,182.0
Spain,2024-05-13 08:05:00,28181.0,129.0,129.0
Spain,2024-05-13 08:10:00,28543.0,362.0,362.0
Spain,2024-05-13 08:15:00,28693.0,150.0,150.0
Spain,2024-05-13 08:20:00,28999.0,306.0,306.0
Spain,2024-05-13 08:25:00,29010.0,11.0,11.0
Spain,2024-05-13 08:30:00,29003.0,-7.0,7.0
Spain,2024-05-13 08:35:00,28999.0,-4.0,4.0
Spain,2024-05-13 08:40:00,28959.0,-40.0,40.0
Spain,2024-05-13 08:45:00,28988.0,29.0,29.0
Spain,2024-05-13 08:50:00,28801.0,-187.0,187.0
Spain,2024-05-13 08:55:00,28783.0,-18.0,18.0
Spain,2024-05-13 09:00:00,28850.0,67.0,67.0
Spain,2024-05-13 09:05:00,28969.0,119.0,119.0
Spain,2024-05-13 09:10:00,28879.0,-90.0,90.0
Spain,2024-05-13 09:15:00,28919.0,40.0,40.0
Spain,2024-05-13 09:20:00,29328.0,409.0,409.0
Spain,2024-05-13 09:25:00,29084.0,-244.0,244.0
Spain,2024-05-13 09:30:00,29207.0,123.0,123.0
Spain,2024-05-13 09:35:00,29000.0,-207.0,207.0
Spain,2024-05-13 09:40:00,29024.0,24.0,24.0
Spain,2024-05-13 09:45:00,28911.0,-113.0,113.0
Spain,2024-05-13 09:50:00,29115.0,204.0,204.0
Spain,2024-05-13 09:55:00,29190.0,75.0,75.0
Spain,2024-05-13 10:00:00,29142.0,-48.0,48.0
Spain,2024-05-13 10:05:00,28845.0,-297.0,297.0
Spain,2024-05-13 10:10:00,28968.0,123.0,123.0
Spain,2024-05-13 10:15:00,28456.0,-512.0,512.0
Spain,2024-05-13 10:20:00,28565.0,109.0,109.0
Spain,2024-05-13 10:25:00,28835.0,270.0,270.0
Spain,2024-05-13 10:30:00,28531.0,-304.0,304.0
Spain,2024-05-13 10:35:00,28842.0,311.0,311.0
Spain,2024-05-13 10:40:00,28748.0,-94.0,94.0
Spain,2024-05-13 10:45:00,28854.0,106.0,106.0
Spain,2024-05-13 10:50:00,28866.0,12.0,12.0
Spain,2024-05-13 10:55:00,28506.0,-360.0,360.0
Spain,2024-05-13 11:00:00,28551.0,45.0,45.0
Spain,2024-05-13 11:05:00,28683.0,132.0,132.0
Spain,2024-05-13 11:10:00,28793.0,110.0,110.0
Spain,2024-05-13 11:15:00,28544.0,-249.0,249.0
Spain,2024-05-13 11:20:00,28481.0,-63.0,63.0
Spain,2024-05-13 11:25:00,28534.0,53.0,53.0
Spain,2024-05-13 11:30:00,28416.0,-118.0,118.0
Spain,2024-05-13 11:35:00,28632.0,216.0,216.0
Spain,2024-05-13 11:40:00,28671.0,39.0,39.0
Spain,2024-05-13 11:45:00,28537.0,-134.0,134.0
Spain,2024-05-13 11:50:00,28620.0,83.0,83.0
Spain,2024-05-13 11:55:00,28393.0,-227.0,227.0
Spain,2024-05-13 12:00:00,28442.0,49.0,49.0
Spain,2024-05-13 12:05:00,28581.0,139.0,139.0
Spain,2024-05-13 12:10:00,28424.0,-157.0,157.0
Spain,2024-05-13 12:15:00,28248.0,-176.0,176.0
Spain,2024-05-13 12:20:00,28324.0,76.0,76.0
Spain,2024-05-13 12:25:00,28246.0,-78.0,78.0
Spain,2024-05-13 12:30:00,28183.0,-63.0,63.0
Spain,2024-05-13 12:35:00,28249.0,66.0,66.0
Spain,2024-05-13 12:40:00,28387.0,138.0,138.0
Spain,2024-05-13 12:45:00,28518.0,131.0,131.0
Spain,2024-05-13 12:50:00,28505.0,-13.0,13.0
Spain,2024-05-13 12:55:00,28546.0,41.0,41.0
Spain,2024-05-13 13:00:00,28289.0,-257.0,257.0
Spain,2024-05-13 13:05:00,28371.0,82.0,82.0
Spain,2024-05-13 13:10:00,28693.0,322.0,322.0
Spain,2024-05-13 13:15:00,28558.0,-135.0,135.0
Spain,2024-05-13 13:20:00,28639.0,81.0,81.0
Spain,2024-05-13 13:25:00,28630.0,-9.0,9.0
Spain,2024-05-13 13:30:00,28667.0,37.0,37.0
Spain,2024-05-13 13:35:00,28646.0,-21.0,21.0
Spain,2024-05-13 13:40:00,28743.0,97.0,97.0
Spain,2024-05-13 13:45:00,28642.0,-101.0,101.0
Spain,2024-05-13 13:50:00,28697.0,55.0,55.0
Spain,2024-05-13 13:55:00,28576.0,-121.0,121.0
Spain,2024-05-13 14:00:00,28414.0,-162.0,162.0
Spain,2024-05-13 14:05:00,28376.0,-38.0,38.0
Spain,2024-05-13 14:10:00,28472.0,96.0,96.0
Spain,2024-05-13 14:15:00,28237.0,-235.0,235.0
Spain,2024-05-13 14:20:00,28434.0,197.0,197.0
Spain,2024-05-13 14:25:00,28153.0,-281.0,281.0
Spain,2024-05-13 14:30:00,28297.0,144.0,144.0
Spain,2024-05-13 14:35:00,28310.0,13.0,13.0
Spain,2024-05-13 14:40:00,28326.0,16.0,16.0
Spain,2024-05-13 14:45:00,27996.0,-330.0,330.0
Spain,2024-05-13 14:50:00,28058.0,62.0,62.0
Spain,2024-05-13 14:55:00,28103.0,45.0,45.0
Spain,2024-05-13 15:00:00,27900.0,-203.0,203.0
Spain,2024-05-13 15:05:00,27909.0,9.0,9.0
Spain,2024-05-13 15:10:00,28140.0,231.0,231.0
Spain,2024-05-13 15:15:00,27953.0,-187.0,187.0
Spain,2024-05-13 15:20:00,27899.0,-54.0,54.0
Spain,2024-05-13 15:25:00,27981.0,82.0,82.0
Spain,2024-05-13 15:30:00,27693.0,-288.0,288.0
Spain,2024-05-13 15:35:00,27538.0,-155.0,155.0
Spain,2024-05-13 15:40:00,27626.0,88.0,88.0
Spain,2024-05-13 15:45:00,27577.0,-49.0,49.0
Spain,2024-05-13 15:50:00,27707.0,130.0,130.0
Spain,2024-05-13 15:55:00,27574.0,-133.0,133.0
Spain,2024-05-13 16:00:00,27498.0,-76.0,76.0
Spain,2024-05-13 16:05:00,27615.0,117.0,117.0
Spain,2024-05-13 16:10:00,27935.0,320.0,320.0
Spain,2024-05-13 16:15:00,27817.0,-118.0,118.0
Spain,2024-05-13 16:20:00,27903.0,86.0,86.0
Spain,2024-05-13 16:25:00,27713.0,-190.0,190.0
Spain,2024-05-13 16:30:00,27702.0,-11.0,11.0
Spain,2024-05-13 16:35:00,27901.0,199.0,199.0
Spain,2024-05-13 16:40:00,27881.0,-20.0,20.0
Spain,2024-05-13 16:45:00,27955.0,74.0,74.0
Spain,2024-05-13 16:50:00,28156.0,201.0,201.0
Spain,2024-05-13 16:55:00,28256.0,100.0,100.0
Spain,2024-05-13 17:00:00,28451.0,195.0,195.0
Spain,2024-05-13 17:05:00,28452.0,1.0,1.0
Spain,2024-05-13 17:10:00,28457.0,5.0,5.0
Spain,2024-05-13 17:15:00,28358.0,-99.0,99.0
Spain,2024-05-13 17:20:00,28545.0,187.0,187.0
Spain,2024-05-13 17:25:00,28396.0,-149.0,149.0
Spain,2024-05-13 17:30:00,28474.0,78.0,78.0
Spain,2024-05-13 17:35:00,28513.0,39.0,39.0
Spain,2024-05-13 17:40:00,28556.0,43.0,43.0
Spain,2024-05-13 17:45:00,28771.0,215.0,215.0
Spain,2024-05-13 17:50:00,28778.0,7.0,7.0
Spain,2024-05-13 17:55:00,28927.0,149.0,149.0
Spain,2024-05-13 18:00:00,28863.0,-64.0,64.0
Spain,2024-05-13 18:05:00,28635.0,-228.0,228.0
Spain,2024-05-13 18:10:00,28972.0,337.0,337.0
Spain,2024-05-13 18:15:00,28902.0,-70.0,70.0
Spain,2024-05-13 18:20:00,29014.0,112.0,112.0
Spain,2024-05-13 18:25:00,28938.0,-76.0,76.0
Spain,2024-05-13 18:30:00,29012.0,74.0,74.0
Spain,2024-05-13 18:35:00,29416.0,404.0,404.0
Spain,2024-05-13 18:40:00,29141.0,-275.0,275.0
Spain,2024-05-13 18:45:00,29216.0,75.0,75.0
Spain,2024-05-13 18:50:00,29634.0,418.0,418.0
Spain,2024-05-13 18:55:00,29488.0,-146.0,146.0
Spain,2024-05-13 19:00:00,29469.0,-19.0,19.0
Spain,2024-05-13 19:05:00,29810.0,341.0,341.0
Spain,2024-05-13 19:10:00,29790.0,-20.0,20.0
Spain,2024-05-13 19:15:00,29779.0,-11.0,11.0
Spain,2024-05-13 19:20:00,29926.0,147.0,147.0
Spain,2024-05-13 19:25:00,29991.0,65.0,65.0
Spain,2024-05-13 19:30:00,29903.0,-88.0,88.0
Spain,2024-05-13 19:35:00,30014.0,111.0,111.0
Spain,2024-05-13 19:40:00,30367.0,353.0,353.0
Spain,2024-05-13 19:45:00,30424.0,57.0,57.0
Spain,2024-05-13 19:50:00,30402.0,-22.0,22.0
Spain,2024-05-13 19:55:00,30593.0,191.0,191.0
Spain,2024-05-13 20:00:00,30421.0,-172.0,172.0
Spain,2024-05-13 20:05:00,30949.0,528.0,528.0
Spain,2024-05-13 20:10:00,30866.0,-83.0,83.0
Spain,2024-05-13 20:15:00,30978.0,112.0,112.0
Spain,2024-05-13 20:20:00,31071.0,93.0,93.0
Spain,2024-05-13 20:25:00,31120.0,49.0,49.0
Spain,2024-05-13 20:30:00,31111.0,-9.0,9.0
Spain,2024-05-13 20:35:00,31429.0,318.0,318.0
Spain,2024-05-13 20:40:00,31472.0,43.0,43.0
Spain,2024-05-13 20:45:00,31261.0,-211.0,211.0
